time,transfer_history.actually_transferred_size,transfer_history.attached_node,transfer_history.cached_data_size,transfer_history.chunk_id,transfer_history.completion_date_string,transfer_history.creation_date_string,transfer_history.data_type,transfer_history.remote_location_name,transfer_history.serializer_sampling_time,transfer_history.serializer_session,transfer_history.serializer_task,transfer_history.state,transfer_history.time_transfer_sec,transfer_history.transfer_direction,transfer_history.transfer_size,transfer_history.transfer_type
2019-03-20T23:08:55.659Z,0,QBOX-7000-0000-0000-000000000001,46159049,,20/03/2019\ 23:08:50,20/03/2019\ 23:08:43,,,2019-03-20T23:08:50.0339120Z,00000000-0000-0000-0000-000000000000,424f4a51-0307-1124-91be-93edf97c6c2e,Completed,7,Down,41428146,QDisk
2019-03-20T23:08:55.660Z,0,QBOX-7000-0000-0000-000000000001,51026271,,20/03/2019\ 23:08:47,20/03/2019\ 23:08:43,,,2019-03-20T23:08:50.0339520Z,00000000-0000-0000-0000-000000000000,424f4a51-0307-1124-91be-93edf97c6c2e,Completed,4,Down,51026271,Docker
2019-03-21T01:00:27.232Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:00:25,21/03/2019\ 01:00:22,,,2019-03-21T01:00:25.9878630Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0200-51c2-d0dca997f090,Completed,3,Down,32468163,Docker
2019-03-21T01:00:35.390Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:00:28,21/03/2019\ 01:00:21,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:00:28.1628880Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0200-4e0a-438598b2a375,Completed,7,Down,35179056,S3
2019-03-21T01:02:03.425Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:02:00,21/03/2019\ 01:01:55,,,2019-03-21T01:02:00.3177310Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0201-d5c6-ba510a744577,Completed,5,Down,32468163,Docker
2019-03-21T01:02:07.211Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:02:02,21/03/2019\ 01:01:59,,,2019-03-21T01:02:02.3801470Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0201-dfae-0df492714da6,Completed,3,Down,32468163,Docker
2019-03-21T01:03:37.210Z,0,QBOX-4000-0000-1000-000000000005,445,,21/03/2019\ 01:03:32,21/03/2019\ 01:03:30,,,2019-03-21T01:03:32.7687140Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0203-71ff-dd873b9b4232,Completed,2,Down,0,QDisk
2019-03-21T01:04:05.390Z,0,QBOX-9000-0000-0000-000000000005,445,-1,21/03/2019\ 01:03:56,21/03/2019\ 01:03:53,UserData,f6bf17438fb7eaf6314445e0345abde4fb53c7169281f10a1dfc0814df1f19e9,2019-03-21T01:03:59.8869540Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0203-cdbd-cbde0cea9385,Completed,3,Down,0,S3
2019-03-21T01:04:05.391Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:03:59,21/03/2019\ 01:03:53,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:03:59.8870300Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0203-cdbd-cbde0cea9385,Completed,6,Down,35179056,S3
2019-03-21T01:04:05.392Z,0,QBOX-9000-0000-0000-000000000005,32468163,-1,21/03/2019\ 01:03:56,21/03/2019\ 01:03:53,Docker,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,2019-03-21T01:03:59.8870520Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0203-cdbd-cbde0cea9385,Completed,3,Down,32468163,Docker
2019-03-21T01:05:07.215Z,0,QBOX-4000-0000-1000-000000000005,43563069,,21/03/2019\ 01:05:03,21/03/2019\ 01:05:00,,,2019-03-21T01:05:03.1539470Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0204-e3b5-2a93992c5a0a,Completed,3,Down,43563069,Docker
2019-03-21T01:05:07.216Z,0,QBOX-4000-0000-1000-000000000005,69835911,,21/03/2019\ 01:05:03,21/03/2019\ 01:05:00,,,2019-03-21T01:05:03.1603510Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0204-e6d9-9ff58ccf37f6,Completed,3,Down,69835911,Docker
2019-03-21T01:05:07.217Z,0,QBOX-4000-0000-1000-000000000005,87342427,,21/03/2019\ 01:05:06,21/03/2019\ 01:05:01,,,2019-03-21T01:05:06.1817760Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0204-e952-19a97f23bb87,Completed,5,Down,87342427,Docker
2019-03-21T01:05:25.401Z,445,QBOX-9000-0000-0000-000000000005,0,0,21/03/2019\ 01:05:20,21/03/2019\ 01:05:17,UserResult,62bdd56387326f1e9a06abf986294635c8adba6ea729d662bb5fc14a4af3062f,2019-03-21T01:05:20.4731710Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0203-cdbd-cbde0cea9385,Completed,3,Up,445,S3
2019-03-21T01:05:43.429Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:05:37,21/03/2019\ 01:05:30,,,2019-03-21T01:05:37.2248230Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-712d-64fed26370f9,Completed,7,Down,35179056,QDisk
2019-03-21T01:05:43.430Z,0,QBOX-4000-0000-1000-000000000003,43563069,,21/03/2019\ 01:05:34,21/03/2019\ 01:05:30,,,2019-03-21T01:05:37.2248700Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-712d-64fed26370f9,Completed,4,Down,43563069,Docker
2019-03-21T01:05:43.431Z,0,QBOX-4000-0000-1000-000000000003,87342427,,21/03/2019\ 01:05:37,21/03/2019\ 01:05:34,,,2019-03-21T01:05:40.2442370Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-7a91-6e65166ed92e,Completed,3,Down,87342427,Docker
2019-03-21T01:05:53.443Z,0,QBOX-4000-0000-1000-000000000003,152662849,,21/03/2019\ 01:05:49,21/03/2019\ 01:05:38,,,2019-03-21T01:05:49.3382710Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-7d89-cdc7a1bbc941,Completed,11,Down,152662849,Docker
2019-03-21T01:05:53.444Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:05:49,21/03/2019\ 01:05:38,,,2019-03-21T01:05:49.3425190Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-7fcc-2c79cfe48e27,Completed,11,Down,35179056,QDisk
2019-03-21T01:05:53.445Z,45217234,QBOX-4000-0000-1000-000000000003,0,,21/03/2019\ 01:05:52,21/03/2019\ 01:05:39,,,2019-03-21T01:05:52.3612640Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-830a-82c2b4b9f1eb,Completed,13,Down,45217234,Docker
2019-03-21T01:06:47.215Z,0,QBOX-4000-0000-1000-000000000005,31661359,,21/03/2019\ 01:06:45,21/03/2019\ 01:06:41,,,2019-03-21T01:06:45.5858030Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0206-9bf3-7813f4b22299,Completed,4,Down,31661359,Docker
2019-03-21T01:07:55.405Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:07:46,21/03/2019\ 01:07:39,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:07:46.6376140Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-712d-64fed26370f9,Completed,7,Down,35179056,S3
2019-03-21T01:07:55.406Z,0,QBOX-9000-0000-0000-000000000005,43563069,-1,21/03/2019\ 01:07:43,21/03/2019\ 01:07:39,Docker,5fac47d1c6dd017255137fd5b5d1851d9cf95e2fb3335183b333b1f1e78b0dae,2019-03-21T01:07:46.6378180Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0205-712d-64fed26370f9,Completed,4,Down,43563069,Docker
2019-03-21T01:08:27.208Z,0,QBOX-4000-0000-1000-000000000005,1305968769,,21/03/2019\ 01:08:21,21/03/2019\ 01:08:20,,,2019-03-21T01:08:21.9653910Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0208-46dc-816552d81e28,Completed,1,Down,1305968769,Docker
2019-03-21T01:09:23.433Z,31661359,QBOX-4000-0000-1000-000000000003,0,,21/03/2019\ 01:09:23,21/03/2019\ 01:09:15,,,2019-03-21T01:09:23.1418130Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0209-366e-50997e0a7108,Completed,8,Down,31661359,Docker
2019-03-21T01:10:17.210Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:10:13,21/03/2019\ 01:10:08,,,2019-03-21T01:10:13.4131110Z,00000000-0000-0000-0000-000000000000,53455351-0321-0210-1b50-7c4462b7ac9d,Completed,5,Down,32468163,Docker
2019-03-21T01:11:33.427Z,0,QBOX-4000-0000-1000-000000000003,9357120,,21/03/2019\ 01:11:26,21/03/2019\ 01:11:26,,,2019-03-21T01:11:32.6370310Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0211-616e-cd8df2228a3d,Completed,0,Down,0,QDisk
2019-03-21T01:11:35.401Z,0,QBOX-9000-0000-0000-000000000005,9357120,-1,21/03/2019\ 01:11:27,21/03/2019\ 01:11:26,UserData,596e1bc480fc6dbe04c4e7bdcac1237f74228ee87df98e7b80fc7220ac863473,2019-03-21T01:11:30.4310920Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0211-616e-cd8df2228a3d,Completed,1,Down,0,S3
2019-03-21T01:11:35.402Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:11:30,21/03/2019\ 01:11:26,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:11:30.4313210Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0211-616e-cd8df2228a3d,Completed,4,Down,35179056,S3
2019-03-21T01:11:35.403Z,0,QBOX-9000-0000-0000-000000000005,1305968769,-1,21/03/2019\ 01:11:27,21/03/2019\ 01:11:26,Docker,5ccbb2182ba05c1f5df4bf9e6fcac5ef8c236293a566f483717a4b0b7b959588,2019-03-21T01:11:30.4314270Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0211-616e-cd8df2228a3d,Completed,1,Down,1305968769,Docker
2019-03-21T01:11:57.211Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:11:55,21/03/2019\ 01:11:54,,,2019-03-21T01:11:55.8167530Z,00000000-0000-0000-0000-000000000000,53455351-0321-0211-c668-b4a97c5b5791,Completed,1,Down,32468163,Docker
2019-03-21T01:13:15.395Z,947894,QBOX-9000-0000-0000-000000000005,0,115,21/03/2019\ 01:13:06,21/03/2019\ 01:13:02,UserResult,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,2019-03-21T01:13:06.0326840Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0211-616e-cd8df2228a3d,Completed,4,Up,290981,S3
2019-03-21T01:14:03.436Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:13:57,21/03/2019\ 01:13:54,,,2019-03-21T01:14:00.2071980Z,00000000-0000-0000-0000-000000000000,53455351-0321-0213-d226-de27bfd67d0f,Completed,3,Down,32468163,Docker
2019-03-21T01:14:05.391Z,0,QBOX-9000-0000-0000-000000000005,32468163,-1,21/03/2019\ 01:13:58,21/03/2019\ 01:13:54,Docker,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,2019-03-21T01:14:01.5976910Z,00000000-0000-0000-0000-000000000000,53455351-0321-0213-d226-de27bfd67d0f,Completed,4,Down,32468163,Docker
2019-03-21T01:14:47.207Z,0,QBOX-4000-0000-1000-000000000005,445,,21/03/2019\ 01:14:38,21/03/2019\ 01:14:35,,,2019-03-21T01:14:38.5165420Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0214-8319-e8d4022c1d2b,Completed,3,Down,0,QDisk
2019-03-21T01:14:47.208Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:14:38,21/03/2019\ 01:14:35,,,2019-03-21T01:14:38.5165790Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0214-8319-e8d4022c1d2b,Completed,3,Down,32468163,Docker
2019-03-21T01:16:03.431Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:15:54,21/03/2019\ 01:15:49,,,2019-03-21T01:15:54.6284260Z,00000000-0000-0000-0000-000000000000,53455351-0321-0215-bd92-de172002c04d,Completed,5,Down,35179056,QDisk
2019-03-21T01:16:03.432Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:15:51,21/03/2019\ 01:15:49,,,2019-03-21T01:15:54.6284560Z,00000000-0000-0000-0000-000000000000,53455351-0321-0215-bd92-de172002c04d,Completed,2,Down,32468163,Docker
2019-03-21T01:16:37.209Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:16:35,21/03/2019\ 01:16:33,,,2019-03-21T01:16:35.9763940Z,00000000-0000-0000-0000-000000000000,53455351-0321-0216-7e7b-1e0d82b4cea7,Completed,2,Down,32468163,Docker
2019-03-21T01:17:17.215Z,0,QBOX-4000-0000-1000-000000000005,445,,21/03/2019\ 01:17:09,21/03/2019\ 01:16:32,,,2019-03-21T01:17:09.1319280Z,00000000-0000-0000-0000-000000000000,53455351-0321-0216-71ae-8ce6761fbaa4,Completed,37,Down,0,QDisk
2019-03-21T01:17:17.216Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:16:42,21/03/2019\ 01:16:38,,,2019-03-21T01:17:09.1364800Z,00000000-0000-0000-0000-000000000000,53455351-0321-0216-8d2c-e6b36002090b,Completed,4,Down,32468163,Docker
2019-03-21T01:18:07.218Z,0,QBOX-4000-0000-1000-000000000005,445,,21/03/2019\ 01:18:03,21/03/2019\ 01:18:01,,,2019-03-21T01:18:03.3699300Z,53455351-0321-0216-7e7b-1e0d82b4cea7,424f4a51-0321-0216-843a-625d4baf8ded,Completed,2,Down,0,QDisk
2019-03-21T01:18:37.219Z,0,QBOX-4000-0000-1000-000000000005,445,,21/03/2019\ 01:18:33,21/03/2019\ 01:18:30,,,2019-03-21T01:18:33.4882900Z,53455351-0321-0216-8d2c-e6b36002090b,424f4a51-0321-0216-92f3-28799ea7dde4,Completed,3,Down,0,QDisk
2019-03-21T01:19:07.241Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:18:57,21/03/2019\ 01:18:54,,,2019-03-21T01:18:57.5814940Z,00000000-0000-0000-0000-000000000000,53455351-0321-0218-d254-135e8eadd9e0,Completed,3,Down,32468163,Docker
2019-03-21T01:19:15.396Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:19:09,21/03/2019\ 01:19:04,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:19:09.9543250Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0219-0bce-7d532c43377e,Completed,5,Down,35179056,S3
2019-03-21T01:19:15.397Z,0,QBOX-9000-0000-0000-000000000005,32468163,-1,21/03/2019\ 01:19:06,21/03/2019\ 01:19:04,Docker,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,2019-03-21T01:19:09.9544220Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0219-0bce-7d532c43377e,Completed,2,Down,32468163,Docker
2019-03-21T01:20:45.399Z,445,QBOX-9000-0000-0000-000000000005,0,0,21/03/2019\ 01:20:36,21/03/2019\ 01:20:34,UserSnapshotResult,0fe5dedbc507c6dc5feaff22a69e60705d31087e321f41d7addfe2c46d429ca0,2019-03-21T01:20:36.4318490Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0219-0bce-7d532c43377e,Completed,2,Up,445,S3
2019-03-21T01:21:07.215Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:20:58,21/03/2019\ 01:20:55,,,2019-03-21T01:20:58.0468040Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0220-cd53-fb86ea93aa87,Completed,3,Down,32468163,Docker
2019-03-21T01:21:07.216Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:20:58,21/03/2019\ 01:20:55,,,2019-03-21T01:20:58.0510260Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0220-cfab-1441a414bca7,Completed,3,Down,32468163,Docker
2019-03-21T01:21:07.217Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:21:01,21/03/2019\ 01:20:57,,,2019-03-21T01:21:01.0694910Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0220-d5a8-6821fa2d9a4d,Completed,4,Down,32468163,Docker
2019-03-21T01:21:07.218Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:21:07,21/03/2019\ 01:21:03,,,2019-03-21T01:21:07.1006950Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0221-0b03-d1c7bf4c1b23,Completed,4,Down,32468163,Docker
2019-03-21T01:21:13.433Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:21:04,21/03/2019\ 01:20:58,,,2019-03-21T01:21:04.9508020Z,00000000-0000-0000-0000-000000000000,53455351-0321-0220-e0e4-f74252c79d0a,Completed,6,Down,35179056,QDisk
2019-03-21T01:21:13.434Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:21:01,21/03/2019\ 01:20:58,,,2019-03-21T01:21:04.9508090Z,00000000-0000-0000-0000-000000000000,53455351-0321-0220-e0e4-f74252c79d0a,Completed,3,Down,32468163,Docker
2019-03-21T01:21:17.222Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:21:10,21/03/2019\ 01:21:05,,,2019-03-21T01:21:10.1166350Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0221-0c2d-0db6ffb10732,Completed,5,Down,32468163,Docker
2019-03-21T01:21:17.223Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:21:10,21/03/2019\ 01:21:05,,,2019-03-21T01:21:10.1247360Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0221-0e7b-3886094d2976,Completed,5,Down,32468163,Docker
2019-03-21T01:22:35.442Z,0,QBOX-9000-0000-0000-000000000005,445,-1,21/03/2019\ 01:22:26,21/03/2019\ 01:21:04,UserData,35701ea5fed02969ad2412869e2d335af31dc515c7d5a5a1290a0c49b53b1d59,2019-03-21T01:22:26.4998590Z,00000000-0000-0000-0000-000000000000,53455351-0321-0221-0bab-47e1c120bcb6,Completed,82,Down,0,S3
2019-03-21T01:22:35.443Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:21:10,21/03/2019\ 01:21:04,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:22:26.5000840Z,00000000-0000-0000-0000-000000000000,53455351-0321-0221-0bab-47e1c120bcb6,Completed,6,Down,35179056,S3
2019-03-21T01:22:47.214Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:22:43,21/03/2019\ 01:22:40,,,2019-03-21T01:22:43.4782900Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0222-93c4-5ce83b81c45d,Completed,3,Down,32468163,Docker
2019-03-21T01:23:03.443Z,0,QBOX-4000-0000-1000-000000000003,445,,21/03/2019\ 01:23:02,21/03/2019\ 01:23:01,,,2019-03-21T01:23:02.3867040Z,53455351-0321-0221-0026-486a8f56b9ee,424f4a51-0321-0221-03c2-2fde7f09a204,Completed,1,Down,0,QDisk
2019-03-21T01:23:45.400Z,0,QBOX-9000-0000-0000-000000000005,445,-1,21/03/2019\ 01:23:45,21/03/2019\ 01:23:42,UserData,39a6edf38c8297fa09998734621392c2c1c6ae5c155c9745476585484a4a6d74,2019-03-21T01:23:45.1200120Z,53455351-0321-0221-0bab-47e1c120bcb6,424f4a51-0321-0221-0ed3-cb0ce271cdbb,Completed,3,Down,0,S3
2019-03-21T01:23:55.404Z,445,QBOX-9000-0000-0000-000000000005,0,0,21/03/2019\ 01:23:49,21/03/2019\ 01:23:46,UserResult,9b722656dadae7e471f9b1ce2deb2a6c5d3f0256335c3a10a8bb3094d6a1571b,2019-03-21T01:23:49.8635390Z,53455351-0321-0221-0bab-47e1c120bcb6,424f4a51-0321-0221-0ed3-cb0ce271cdbb,Completed,3,Up,445,S3
2019-03-21T01:24:13.431Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:24:05,21/03/2019\ 01:23:59,,,2019-03-21T01:24:05.6394690Z,00000000-0000-0000-0000-000000000000,53455351-0321-0223-e50f-e665050834ab,Completed,6,Down,35179056,QDisk
2019-03-21T01:24:17.219Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:24:13,21/03/2019\ 01:24:11,,,2019-03-21T01:24:13.8186940Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0224-2ae4-a5e2485b8c19,Completed,2,Down,32468163,Docker
2019-03-21T01:25:57.469Z,0,QBOX-2000-0000-0000-000000000001,40614471,,21/03/2019\ 01:25:51,21/03/2019\ 01:25:44,,,2019-03-21T01:25:51.9957300Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0225-a3e4-ff91c3e09871,Completed,7,Down,35179056,QDisk
2019-03-21T01:25:57.470Z,0,QBOX-2000-0000-0000-000000000001,4326119184,,21/03/2019\ 01:25:45,21/03/2019\ 01:25:44,,,2019-03-21T01:25:51.9957540Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0225-a3e4-ff91c3e09871,Completed,1,Down,4326119184,Docker
2019-03-21T01:26:45.409Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:26:37,21/03/2019\ 01:26:31,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:26:37.4561390Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0226-77e5-032e986845f0,Completed,6,Down,35179056,S3
2019-03-21T01:26:53.442Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:26:42,21/03/2019\ 01:26:39,,,2019-03-21T01:26:45.3348180Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0226-93ce-861f565307cb,Completed,3,Down,32468163,Docker
2019-03-21T01:26:53.443Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:26:51,21/03/2019\ 01:26:42,,,2019-03-21T01:26:51.4075320Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0226-9863-4aaf05aade34,Completed,9,Down,35179056,QDisk
2019-03-21T01:26:53.444Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:26:48,21/03/2019\ 01:26:42,,,2019-03-21T01:26:51.4075560Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0226-9863-4aaf05aade34,Completed,6,Down,32468163,Docker
2019-03-21T01:29:05.404Z,0,QBOX-9000-0000-0000-000000000005,40614471,-1,21/03/2019\ 01:28:56,21/03/2019\ 01:28:49,Basesystem,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,2019-03-21T01:28:56.4945310Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0228-bbca-d44d7915160a,Completed,7,Down,35179056,S3
2019-03-21T01:29:05.405Z,0,QBOX-9000-0000-0000-000000000005,32468163,-1,21/03/2019\ 01:28:53,21/03/2019\ 01:28:49,Docker,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,2019-03-21T01:28:56.4947450Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0228-bbca-d44d7915160a,Completed,4,Down,32468163,Docker
2019-03-21T01:30:33.439Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:30:25,21/03/2019\ 01:30:20,,,2019-03-21T01:30:25.1983210Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0230-4c24-1a50b8d8c997,Completed,5,Down,35179056,QDisk
2019-03-21T01:30:33.440Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:30:22,21/03/2019\ 01:30:20,,,2019-03-21T01:30:25.1983500Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0230-4c24-1a50b8d8c997,Completed,2,Down,32468163,Docker
2019-03-21T01:30:37.215Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:30:33,21/03/2019\ 01:30:30,,,2019-03-21T01:30:33.3983110Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0230-727e-24855c3ed1ea,Completed,3,Down,32468163,Docker
2019-03-21T01:30:43.442Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:30:37,21/03/2019\ 01:30:30,,,2019-03-21T01:30:37.2572970Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0230-6d9f-3fb0f271b0c6,Completed,7,Down,35179056,QDisk
2019-03-21T01:32:07.221Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:32:00,21/03/2019\ 01:31:56,,,2019-03-21T01:32:00.7643150Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0231-d129-1c5029eef7ba,Completed,4,Down,32468163,Docker
2019-03-21T01:32:07.222Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:32:00,21/03/2019\ 01:31:56,,,2019-03-21T01:32:00.7734580Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0231-d4cf-81d7bd6c1f8f,Completed,4,Down,32468163,Docker
2019-03-21T01:32:35.405Z,0,QBOX-9000-0000-0000-000000000005,32468163,-1,21/03/2019\ 01:32:31,21/03/2019\ 01:32:29,Docker,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,2019-03-21T01:32:34.1977230Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0232-6d41-6cf0858a7b2c,Completed,2,Down,32468163,Docker
2019-03-21T01:32:43.440Z,0,QBOX-4000-0000-1000-000000000003,40614471,,21/03/2019\ 01:32:37,21/03/2019\ 01:32:32,,,2019-03-21T01:32:37.7321300Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0232-6df9-3556d67b17f1,Completed,5,Down,35179056,QDisk
2019-03-21T01:32:43.441Z,0,QBOX-4000-0000-1000-000000000003,32468163,,21/03/2019\ 01:32:34,21/03/2019\ 01:32:32,,,2019-03-21T01:32:37.7321630Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0232-6df9-3556d67b17f1,Completed,2,Down,32468163,Docker
2019-03-21T01:33:37.239Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:33:34,21/03/2019\ 01:33:29,,,2019-03-21T01:33:34.1479800Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0233-6e07-91e29e9b3357,Completed,5,Down,32468163,Docker
2019-03-21T01:33:47.214Z,0,QBOX-4000-0000-1000-000000000005,32468163,,21/03/2019\ 01:33:40,21/03/2019\ 01:33:35,,,2019-03-21T01:33:40.1782870Z,00000000-0000-0000-0000-000000000000,424f4a51-0321-0233-879c-d52573b06b13,Completed,5,Down,32468163,Docker
